customer_id,first_name,last_name,dob,email,phone,address,city,state,kyc_status,created_at
CUST001459,Chaman,Patil,2000-12-12,deollibni@example.net,4735341439,"186, Sidhu Marg",Delhi,GJ,PENDING,2024-04-12 07:24:33.769267
CUST001460,Chandresh,Samra,1975-02-09,ekurian@example.com,0110408384,"01, Sekhon Circle",Mumbai,GJ,VERIFIED,2025-12-27 13:34:13.648663
CUST001461,Vamakshi,Pal,1988-01-02,barkhadhar@example.org,3939224257,"45, Nori Chowk",Chennai,KA,PENDING,2024-06-20 09:31:00.680305
CUST001462,Hredhaan,Verma,1981-02-10,rachit11@example.com,6036383968,"047, Koshy Path",Pune,MH,VERIFIED,2022-10-27 03:25:22.199874
CUST001463,Yahvi,Mukhopadhyay,1976-07-24,ybhalla@example.net,9285320254,"46/77, Bir Circle",Kolkata,DL,REJECTED,2024-01-28 21:57:51.008499
CUST001464,Zansi,Saraf,1963-02-12,obrar@example.net,9459211857,"H.No. 947, Talwar Ganj",Mumbai,TN,VERIFIED,2024-09-01 10:27:10.894961
CUST001465,Pahal,Devan,1973-11-21,yashasviraghavan@example.com,9977917822,"H.No. 014, Thaman Street",Chennai,KA,PENDING,2024-07-17 01:40:40.363593
CUST001466,Omaja,Bhardwaj,1973-07-19,frederick57@example.com,1490967108,"72/42, Sule Street",Delhi,KA,REJECTED,2025-10-31 16:30:34.082549
CUST001467,Chaaya,Ramesh,1975-03-13,chamelivarty@example.org,5171972512,"H.No. 36, Prakash Chowk",Hyderabad,GJ,VERIFIED,2025-12-29 02:04:42.803623
CUST001468,Veda,Tank,1976-05-26,kalpit65@example.net,5031049791,"H.No. 280, Chada Marg",Delhi,MH,REJECTED,2025-04-12 05:31:04.964879
CUST001469,Balendra,Srivastava,1999-06-28,tramaswamy@example.com,4721712435,"03/253, Prabhu Marg",Chennai,TS,VERIFIED,2026-04-26 05:31:44.675848
CUST001470,Janani,Nanda,1981-06-27,nsuri@example.com,7810728394,"12/614, Jayaraman",Ahmedabad,MH,VERIFIED,2025-06-07 22:01:46.936069
CUST001471,Warjas,Chhabra,1995-05-07,cgoda@example.com,4439095195,"H.No. 636, Dalal Street",Pune,TN,VERIFIED,2025-03-15 16:19:54.043526
CUST001472,Chatura,Parmer,1990-01-01,dlad@example.com,0481135373,"29, Ramanathan Path",Pune,MH,VERIFIED,2025-09-26 16:38:56.111605
CUST001473,Upasna,Bhat,1970-01-15,zansi99@example.net,7129969915,"H.No. 029, Kalla Ganj",Delhi,TS,VERIFIED,2024-05-11 04:10:35.392468
CUST001474,Henry,Kala,2007-07-05,kupadhyay@example.org,4602136884,"H.No. 291, Lata Circle",Bangalore,KA,PENDING,2025-09-02 22:08:48.636327
CUST001475,Kavya,Bhatnagar,1992-07-13,odika17@example.com,5892235528,"30, Divan Street",Mumbai,MH,PENDING,2023-04-23 20:11:14.882563
CUST001476,Peter,Kapoor,1996-11-17,maanas87@example.net,1535964726,"45, Bandi Path",Delhi,DL,PENDING,2024-10-10 05:51:12.294563
CUST001477,Matthew,Venkatesh,1964-11-11,dasira@example.net,8808756450,"H.No. 80, Agarwal Zila",Chennai,GJ,VERIFIED,2024-05-31 11:23:25.946153
CUST001478,Osha,Sur,1985-02-11,zehaan76@example.org,7886636465,"74, Rege",Chennai,WB,VERIFIED,2024-10-31 19:32:28.290792
CUST001479,Rushil,Srinivasan,1984-02-09,nachiketsani@example.org,9150237438,"H.No. 521, Mann",Hyderabad,MH,REJECTED,2026-06-13 10:45:27.098429
CUST001480,Aarush,Krishnan,1978-01-29,nbala@example.com,2914597736,"19/81, Misra Chowk",Kolkata,GJ,REJECTED,2022-09-01 00:12:11.180849
CUST001481,Vincent,Ramachandran,1975-11-29,ridhiwadhwa@example.net,8748955713,"H.No. 49, Bhattacharyya Marg",Mumbai,DL,PENDING,2024-07-13 04:02:51.834589
CUST001482,Xavier,Nagarajan,1961-02-18,ekrishna@example.com,4372123848,"H.No. 918, Venkataraman",Hyderabad,GJ,VERIFIED,2026-03-26 09:22:39.595571
CUST001483,Kashvi,Tailor,1985-01-01,jonathangrover@example.net,0059054517,"H.No. 05, Bhavsar",Ahmedabad,DL,VERIFIED,2024-06-20 19:47:59.591958
CUST001484,Aradhana,Mitter,2004-04-24,nilima27@example.org,3933065335,"H.No. 98, Randhawa Nagar",Mumbai,MH,PENDING,2024-11-14 14:37:42.310435
CUST001485,Naksh,Thakur,1961-05-31,ravalaadi@example.net,8757882737,"39, Kota Circle",Bangalore,DL,VERIFIED,2026-07-17 00:37:49.506612
CUST001486,Lekha,Sabharwal,1952-03-17,gtara@example.com,0044507296,"H.No. 793, Divan Street",Chennai,TS,REJECTED,2026-01-12 03:42:50.436324
CUST001487,Manbir,Sen,1980-08-09,bimala63@example.org,9415671177,"458, Sharma Zila",Chennai,MH,VERIFIED,2024-03-20 19:04:45.346617
CUST001488,Yashawini,Tella,1968-04-09,tnarayan@example.com,8053659726,"H.No. 705, Gupta Zila",Ahmedabad,DL,VERIFIED,2025-04-05 04:38:59.192230
CUST001489,Nilima,Sagar,1976-08-22,davehredhaan@example.com,8387027853,"H.No. 492, Chad Road",Hyderabad,GJ,PENDING,2025-12-20 20:30:51.465779
CUST001490,Harshil,Srinivas,1964-08-17,khanda@example.org,8306848368,"866, Sachdev Path",Pune,WB,VERIFIED,2023-07-04 06:21:30.082631
CUST001491,Mohini,Soman,1978-07-07,ishani73@example.net,4105772504,"H.No. 855, Sem Circle",Delhi,WB,VERIFIED,2022-10-24 07:38:38.924949
CUST001492,Hema,Sundaram,1979-11-09,urmi20@example.net,2410415074,"08, Sangha Zila",Ahmedabad,TS,REJECTED,2023-03-24 00:40:44.414428
CUST001493,Ishwar,Chadha,1970-07-17,lavanya61@example.org,0475000458,"706, Barad",Hyderabad,MH,VERIFIED,2025-08-20 11:11:56.746183
CUST001494,Leena,Mukherjee,1985-11-01,wyatt56@example.net,8036383647,"H.No. 81, Barad Chowk",Chennai,MH,REJECTED,2026-04-06 21:17:02.460119
CUST001495,Timothy,Keer,1970-11-25,qarin44@example.net,6390004539,"25, Mitra Zila",Kolkata,WB,VERIFIED,2024-09-07 09:19:28.831137
CUST001496,Krisha,Choudhary,1993-06-24,thakkarsara@example.org,7098166881,"91, Char Street",Hyderabad,TS,PENDING,2022-09-03 06:12:17.910158
CUST001497,Harrison,Raj,1965-04-08,nilima62@example.com,3125361276,"295, More Chowk",Mumbai,TS,PENDING,2024-01-23 15:51:46.420206
CUST001498,Januja,Barad,1982-11-04,ddar@example.org,1571604261,"50, Lala Road",Ahmedabad,TS,REJECTED,2024-07-18 07:26:46.932720
CUST001499,Kala,Goyal,1975-07-31,hemani82@example.net,9454191378,"20, Gulati",Delhi,GJ,VERIFIED,2025-08-19 19:12:50.000917
CUST001500,Rehaan,Sawhney,1964-12-05,vnanda@example.org,2760741464,"13/534, Nanda Street",Chennai,MH,PENDING,2025-10-22 12:16:37.664890
CUST001501,Lekha,Chadha,1982-12-08,qushidua@example.org,8415510954,"H.No. 05, Thakur Marg",Bangalore,TS,VERIFIED,2024-01-07 01:02:56.890542
CUST001502,Yashvi,Mahal,1988-03-03,agastyasarna@example.org,1263340293,"672, Kota Chowk",Pune,TN,PENDING,2025-02-18 10:14:29.924489
CUST001503,Nimrat,Dass,1976-08-30,ssarna@example.com,8819468774,"H.No. 99, Bora Ganj",Bangalore,GJ,VERIFIED,2023-08-03 12:38:32.823209
CUST001504,Vrinda,Pal,1987-08-04,udugar@example.com,8490536678,"H.No. 613, Sule Zila",Chennai,DL,VERIFIED,2023-06-03 14:00:47.295893
CUST001505,Alexander,Om,1964-09-28,johaltimothy@example.org,1518016648,"801, Kapadia",Chennai,DL,VERIFIED,2024-05-24 19:02:44.050396
CUST001506,Jasmit,Hari,1954-10-21,anya39@example.com,5734159106,"365, Mann Nagar",Kolkata,KA,VERIFIED,2024-08-05 03:02:17.091481
CUST001507,Lohit,Roy,2003-07-30,lukemukhopadhyay@example.com,2518261350,"40/15, Taneja Chowk",Pune,TS,VERIFIED,2024-03-09 22:38:35.244846
CUST001508,Andrew,Rana,1958-07-08,baradvanya@example.net,2686650836,"H.No. 407, Sinha Ganj",Delhi,DL,REJECTED,2026-04-01 16:50:32.104761
CUST001509,Chatura,Vora,1990-05-31,rbutala@example.org,3909200562,"24/748, Sen Path",Ahmedabad,GJ,VERIFIED,2026-06-30 00:09:56.973434
CUST001510,Onveer,Bhatnagar,1964-01-12,ikari@example.org,2293229725,"38/47, Manne Path",Kolkata,TN,PENDING,2025-01-28 02:08:24.141630
CUST001511,Frederick,Toor,1981-10-11,jalsa94@example.com,0792463669,"H.No. 50, Nayar Road",Hyderabad,TS,VERIFIED,2023-07-21 11:29:31.387995
CUST001512,Waida,Patel,1952-11-15,cshetty@example.net,3172113598,"156, Salvi",Kolkata,WB,VERIFIED,2024-10-06 06:15:45.953067
CUST001513,Jack,Bava,1955-06-20,fbalasubramanian@example.net,3520622609,"663, Dada Ganj",Bangalore,TS,VERIFIED,2023-09-02 06:57:13.181879
CUST001514,Brinda,Ben,2003-01-27,ranveercheema@example.org,7171994574,"H.No. 819, Ahluwalia Nagar",Pune,DL,VERIFIED,2024-02-13 03:09:59.578839
CUST001515,Gaurangi,Sachar,1995-05-16,ishitadugar@example.com,5951763524,"28/671, Ranganathan Nagar",Chennai,TN,REJECTED,2025-12-05 18:11:03.947780
CUST001516,Pallavi,Bains,1960-05-28,reyanshperi@example.com,7414905717,"79/975, Ramesh Street",Kolkata,TN,PENDING,2024-04-03 07:40:51.523462
CUST001517,Diya,Vyas,1977-07-30,rattanzaid@example.org,1511142412,"H.No. 67, Borde Ganj",Delhi,GJ,PENDING,2026-06-29 03:14:00.214261
CUST001518,Samar,Sawhney,1954-12-11,flalla@example.net,6695450857,"H.No. 176, Shenoy Zila",Hyderabad,TS,VERIFIED,2026-03-21 08:45:36.076755
CUST001519,Hemang,Jhaveri,1988-05-06,comarhemang@example.net,7383181720,"H.No. 64, Balasubramanian Nagar",Hyderabad,MH,VERIFIED,2022-09-29 23:47:09.840438
CUST001520,Devansh,Nadig,1967-06-30,mohinibhandari@example.net,8241164342,"54, Sarin Marg",Bangalore,MH,VERIFIED,2022-11-18 16:19:17.082277
CUST001521,Madhav,Date,1963-11-26,sandalchaaya@example.org,1684603895,"466, Din Path",Kolkata,KA,VERIFIED,2023-03-14 08:41:56.911775
CUST001522,Warhi,Mangat,1975-04-07,raghav31@example.com,9506054113,"63/107, Bath Circle",Bangalore,GJ,REJECTED,2022-11-20 01:55:04.608980
CUST001523,Priya,Nagi,1976-11-24,hbera@example.net,0415447473,"97/369, Banerjee Chowk",Mumbai,MH,PENDING,2025-02-18 22:39:55.011638
CUST001524,Pooja,Thakkar,1995-05-24,jananikhurana@example.org,5040937011,"97/40, Parmer",Bangalore,KA,VERIFIED,2022-12-31 19:00:13.528722
CUST001525,Ansh,Narang,1992-08-21,bachittar95@example.com,8184726680,"H.No. 16, Chana Zila",Hyderabad,KA,PENDING,2023-04-18 15:32:02.608651
CUST001526,Amruta,Banik,1997-10-03,vgoel@example.com,8806831121,"22/33, Goyal Zila",Chennai,MH,VERIFIED,2024-12-20 15:11:46.457854
CUST001527,Vedika,Tara,1958-07-30,kalazilmil@example.com,1627141342,"573, Kumar Chowk",Chennai,GJ,VERIFIED,2023-12-03 20:19:00.996258
CUST001528,Harrison,More,1992-07-13,krishnanqasim@example.org,9374158719,"H.No. 592, Kara Path",Hyderabad,TS,VERIFIED,2023-05-04 00:35:26.412640
CUST001529,Aarnav,Patla,1971-06-13,mtalwar@example.net,6427379572,"12/921, Nagi Ganj",Mumbai,DL,VERIFIED,2026-05-13 08:00:28.145365
CUST001530,Ethan,Khatri,1988-08-27,chhabraayushman@example.com,3502469484,"22/320, Sule Circle",Ahmedabad,GJ,REJECTED,2023-01-14 22:38:26.112201
CUST001531,Ekanta,Som,1954-01-24,sarthak91@example.org,0858783792,"82/260, Ahuja Circle",Chennai,GJ,VERIFIED,2025-09-16 09:43:14.161021
CUST001532,Shaurya,Sekhon,1954-07-21,katafalan@example.com,4988380374,"H.No. 337, Krishna Nagar",Hyderabad,GJ,REJECTED,2025-01-18 21:18:04.899554
CUST001533,Meghana,Gara,1968-05-22,dhriti40@example.com,0053558823,"08/29, Varughese Ganj",Kolkata,TN,VERIFIED,2024-11-19 04:52:48.372806
CUST001534,Dalbir,Deshpande,1992-12-03,vyanjana79@example.net,5875371564,"07/066, Tak Marg",Ahmedabad,MH,VERIFIED,2026-07-09 17:29:10.566637
CUST001535,Neelima,Kala,1995-01-13,gautamchaudhry@example.net,6119553093,"H.No. 03, Tailor Chowk",Ahmedabad,TN,VERIFIED,2022-11-14 16:15:00.457066
CUST001536,Unnati,Anand,1995-07-10,vedikakakar@example.org,1892004582,"24, Misra Chowk",Kolkata,TN,VERIFIED,2025-01-26 18:07:14.439509
CUST001537,Raagini,Madan,2004-09-01,mananparsa@example.com,6529905367,"20, Pai",Chennai,MH,VERIFIED,2023-02-17 07:10:45.828658
CUST001538,Arin,Kaur,1968-10-30,advay81@example.net,8445657817,"H.No. 40, Chad Path",Hyderabad,DL,VERIFIED,2024-07-01 17:11:04.311402
CUST001539,Kala,Nanda,1974-12-25,aditya92@example.org,6759930013,"H.No. 80, Srinivas Marg",Ahmedabad,MH,PENDING,2026-06-12 23:42:06.570120
CUST001540,Ekbal,Kumar,1996-01-26,rachita54@example.net,0000400464,"83, Wason Road",Ahmedabad,TN,VERIFIED,2022-09-15 22:27:33.990362
CUST001541,Indali,Garde,1971-08-02,mandalucky@example.com,6257601380,"H.No. 812, Rajagopalan Zila",Kolkata,TN,REJECTED,2025-10-21 06:53:07.586476
CUST001542,Kashish,Bhasin,1982-12-06,pillaiforum@example.net,4315071741,"63/103, Kota Street",Pune,MH,REJECTED,2024-01-06 14:08:08.680066
CUST001543,Tara,Ratti,1977-12-30,janakimohanty@example.com,6844469645,"41/832, Bhavsar Circle",Delhi,MH,PENDING,2023-02-09 15:49:05.722569
CUST001544,Wyatt,Sawhney,1987-05-01,arya79@example.net,9759144894,"58, Ravel Road",Kolkata,WB,VERIFIED,2026-01-10 23:16:24.056973
CUST001545,Mohammed,Mann,1983-02-18,pbadami@example.com,7676497378,"519, Yogi Zila",Hyderabad,WB,PENDING,2023-07-21 08:09:47.421057
CUST001546,Pallavi,Date,1999-09-27,cmohan@example.com,6660919193,"599, Chowdhury Ganj",Pune,TN,VERIFIED,2024-05-31 01:56:49.388672
CUST001547,Watika,Aurora,1981-06-05,osha75@example.net,0563967044,"H.No. 05, Sidhu Chowk",Kolkata,MH,REJECTED,2024-05-22 03:09:54.591412
CUST001548,Christopher,Deshmukh,2006-11-06,chadajagvi@example.com,4940998575,"44, Luthra Circle",Chennai,TN,REJECTED,2026-05-02 08:09:15.479680
CUST001549,Gayathri,Solanki,1973-04-10,pkade@example.com,2050953072,"69, Tripathi Path",Chennai,WB,VERIFIED,2024-01-12 08:37:45.172848
CUST001550,Widisha,Bhasin,2005-07-18,nakul66@example.org,6698027644,"500, Rao Chowk",Bangalore,TS,VERIFIED,2026-01-30 21:23:20.509122
CUST001551,Rachana,Pant,1963-08-15,rsibal@example.net,2471649191,"H.No. 725, Goda",Chennai,KA,PENDING,2025-10-10 04:21:25.755311
CUST001552,Hardik,Rama,1985-10-21,prisha97@example.net,7982307008,"90/237, Kata Road",Ahmedabad,TN,REJECTED,2023-12-25 05:34:00.087752
CUST001553,Rachana,Gill,1994-08-03,baghyawati18@example.org,6959911294,"H.No. 182, Shere Circle",Ahmedabad,MH,VERIFIED,2023-05-01 02:14:57.019574
CUST001554,Girindra,Lall,1975-11-03,ikshita11@example.net,0339059666,"43/83, Parikh Chowk",Mumbai,TS,VERIFIED,2026-07-11 06:01:56.215405
CUST001555,Bhavini,Dutt,1981-05-13,lekha37@example.net,3485030277,"H.No. 625, Narayan Nagar",Mumbai,TS,VERIFIED,2026-01-30 14:34:13.007795
CUST001556,Nakul,Samra,1976-05-09,arunimamody@example.net,7268779388,"867, Toor Street",Chennai,TN,VERIFIED,2024-01-06 00:16:27.125877
CUST001557,Aarini,Tank,1996-05-12,dchacko@example.com,7629696524,"H.No. 802, Mangal Nagar",Ahmedabad,MH,VERIFIED,2024-07-17 07:45:50.804138
CUST001558,Faras,Anand,1977-04-28,biswaskrish@example.net,3370265781,"H.No. 50, Kadakia Zila",Bangalore,TS,VERIFIED,2022-09-17 11:38:53.034756
CUST001559,Dev,Buch,1952-05-22,naikyasti@example.com,6731370017,"56, Tata Nagar",Ahmedabad,MH,VERIFIED,2024-01-31 02:20:56.220137
CUST001560,Abeer,Goyal,2005-05-14,dkala@example.org,9701014926,"400, Brahmbhatt Marg",Kolkata,TN,PENDING,2026-07-19 00:29:35.083645
CUST001561,Lakshmi,Natt,1966-04-15,drau@example.org,1435804711,"H.No. 01, Kibe Path",Delhi,GJ,VERIFIED,2023-06-14 06:17:08.216380
CUST001562,Isaiah,Narang,1986-01-31,jbhardwaj@example.com,9347796605,"575, Mahajan Nagar",Delhi,KA,VERIFIED,2026-03-31 23:29:10.742258
CUST001563,Dayita,Rattan,2000-10-18,ramadya@example.net,1754182771,"05, Bail Circle",Mumbai,TN,PENDING,2023-04-18 15:09:22.633305
CUST001564,Xalak,Narayanan,1971-03-04,jbasak@example.org,7865044414,"670, Yohannan Circle",Bangalore,GJ,VERIFIED,2026-05-06 01:47:40.075166
CUST001565,Hiral,Bassi,1954-05-22,karanraksha@example.net,2684970424,"H.No. 20, Raja Chowk",Pune,TN,PENDING,2022-11-14 07:00:59.812831
CUST001566,Farhan,Sarna,1988-07-11,sanghvifaras@example.com,6597239766,"H.No. 715, Balakrishnan Nagar",Mumbai,KA,VERIFIED,2025-03-20 06:23:17.351234
CUST001567,Rachana,Atwal,1955-04-16,wpall@example.org,0778428455,"70, Sangha Marg",Kolkata,GJ,VERIFIED,2025-10-02 09:43:52.767325
CUST001568,George,Dutta,1996-12-08,virajmistry@example.net,4309215272,"674, Viswanathan Nagar",Mumbai,MH,PENDING,2024-07-18 01:19:00.596676
CUST001569,Harsh,Garde,1990-06-23,paiamrita@example.com,6988012256,"10, Zacharia Circle",Bangalore,MH,PENDING,2025-04-15 14:28:01.687678
CUST001570,Ishita,Swaminathan,1998-05-31,boasenetra@example.net,0637035595,"76, Sarin Zila",Kolkata,TN,VERIFIED,2022-10-13 09:44:24.663763
CUST001571,Max,Ravi,2001-06-09,mekhala36@example.org,5368732092,"H.No. 806, Loyal",Hyderabad,MH,REJECTED,2025-05-24 19:52:03.602621
CUST001572,Reva,Sheth,1998-02-26,ichatterjee@example.org,1000665848,"H.No. 046, Kar Nagar",Bangalore,TN,PENDING,2022-09-14 20:14:15.281121
CUST001573,Dhriti,Sachdeva,1950-09-15,ybarad@example.com,7590447905,"02, Wagle Chowk",Chennai,MH,VERIFIED,2025-05-19 12:08:27.862833
CUST001574,Nathaniel,Shah,1975-04-23,ishaan30@example.net,5019857547,"42/74, Raja Nagar",Mumbai,MH,VERIFIED,2024-11-22 04:33:10.225574
CUST001575,Nitesh,Thaker,1969-07-05,saxenanihal@example.com,3205285155,"471, Sarma Zila",Pune,WB,VERIFIED,2023-04-05 10:15:24.334365
CUST001576,Urvi,Pai,1951-05-31,jason39@example.net,8418051412,"04/515, Kala Marg",Mumbai,TS,VERIFIED,2024-10-18 17:09:21.485487
CUST001577,Mitesh,Solanki,1974-03-31,lavanyalanka@example.com,8793092523,"H.No. 63, Bath Marg",Bangalore,WB,VERIFIED,2023-06-25 01:41:26.959601
CUST001578,Manthan,Mitra,1998-09-27,janivansha@example.org,9125819366,"H.No. 36, Hayer Path",Mumbai,MH,REJECTED,2024-05-08 16:48:33.013478
CUST001579,Damini,Murty,1990-10-28,kashish68@example.org,0895146318,"33, Dave Nagar",Ahmedabad,TS,VERIFIED,2022-12-17 20:27:49.770366
CUST001580,Avni,Dugal,1997-08-21,wrideshkapadia@example.net,1960250927,"H.No. 38, Raghavan Marg",Bangalore,MH,VERIFIED,2023-05-30 14:35:34.556846
CUST001581,Chavvi,Sibal,1952-12-15,ydua@example.org,7578966368,"808, Din Circle",Ahmedabad,KA,REJECTED,2024-04-24 02:37:22.130872
CUST001582,Caleb,Sharma,1952-05-05,chaitalyshetty@example.com,7518621098,"28/16, Ram Circle",Delhi,MH,VERIFIED,2023-06-03 13:47:15.551618
CUST001583,Kritika,Rastogi,2000-02-19,duttavidhi@example.net,4252846580,"22/41, Shan",Delhi,TS,REJECTED,2022-09-04 17:30:00.091194
CUST001584,Saanvi,Anand,1963-03-19,bhatiasimon@example.com,9854487890,"H.No. 65, Purohit Circle",Bangalore,TS,PENDING,2026-07-11 02:51:02.614570
CUST001585,Tanvi,Deshmukh,1973-01-26,harishkalita@example.org,6664059974,"80/378, Natt Street",Pune,DL,REJECTED,2026-03-25 03:06:48.723534
CUST001586,Wridesh,Sarna,1956-10-31,hvora@example.com,4155781373,"56, Madan Street",Delhi,GJ,VERIFIED,2025-05-25 21:51:23.649137
CUST001587,Anya,Krishnan,1964-11-29,tanejanathan@example.com,0597662084,"64/015, Sen Chowk",Mumbai,WB,VERIFIED,2024-07-07 03:16:13.482722
CUST001588,Libni,Dewan,1957-05-29,qvaidya@example.com,5255424586,"90/72, Salvi Street",Hyderabad,TN,VERIFIED,2023-10-14 17:34:58.656635
CUST001589,Anika,Bassi,1975-10-09,chaudharydipta@example.com,3827386883,"98/62, Parmar Street",Ahmedabad,GJ,REJECTED,2024-06-25 06:24:14.853220
CUST001590,Zayyan,Sampath,1988-04-13,kgrover@example.com,1035657480,"14/926, Srivastava Street",Chennai,GJ,VERIFIED,2025-03-02 06:49:15.796103
CUST001591,Jasmit,Agrawal,1988-03-09,benfaras@example.org,6460961490,"16/65, Naidu",Hyderabad,DL,VERIFIED,2023-07-17 07:33:14.230150
CUST001592,Deepa,Kothari,1952-11-16,somzilmil@example.com,2742052258,"H.No. 732, Sabharwal Zila",Ahmedabad,TN,REJECTED,2023-11-04 15:05:56.740553
CUST001593,Kashvi,Ratta,1983-08-31,bathsara@example.org,1171340250,"764, Mukherjee Ganj",Hyderabad,KA,REJECTED,2026-07-08 21:38:41.737120
CUST001594,Damini,Sachdev,1970-04-05,dparekh@example.com,4774116028,"88/755, Tak",Hyderabad,GJ,VERIFIED,2025-11-22 05:25:26.395112
CUST001595,Rachit,Bhargava,1965-09-24,padmanabhanekantika@example.org,3016430329,"43/329, Pai Road",Chennai,DL,PENDING,2026-04-01 10:17:22.932648
CUST001596,Priya,Tara,1990-11-03,chatura47@example.com,4649728341,"10/099, Manne Chowk",Mumbai,WB,VERIFIED,2025-04-17 08:52:46.225079
CUST001597,Oscar,Trivedi,1960-03-15,dominicraghavan@example.net,2128265859,"91/05, Singh Path",Mumbai,DL,REJECTED,2023-10-10 19:38:41.218899
CUST001598,Gaurang,Pathak,1995-02-13,veer45@example.com,1234344070,"H.No. 395, Master",Pune,DL,VERIFIED,2024-11-03 07:21:21.109559
CUST001599,Shivani,Zacharia,1994-02-07,eshana90@example.net,3128211126,"H.No. 44, Tiwari Chowk",Kolkata,MH,REJECTED,2023-07-27 02:18:24.957705
CUST001600,Ucchal,Shah,1953-08-21,pingleayaan@example.com,9506263276,"57, Aggarwal Street",Ahmedabad,TS,REJECTED,2024-12-01 17:46:03.995513
CUST001601,Warhi,Vohra,1953-09-05,ebaria@example.net,7987752399,"18/45, Loyal Road",Chennai,DL,PENDING,2026-05-21 03:28:31.991675
CUST001602,Udarsh,Tripathi,2003-09-03,hdube@example.org,2901651599,"87, Patel Zila",Delhi,KA,VERIFIED,2023-01-20 14:39:30.094085
CUST001603,Udarsh,Hans,2006-05-19,sehgalvedant@example.org,4756196176,"H.No. 002, Wadhwa Chowk",Bangalore,MH,VERIFIED,2025-02-24 09:22:45.429468
CUST001604,Ishanvi,Vig,1989-07-05,xbhalla@example.org,1253806319,"93, Sibal Street",Hyderabad,MH,VERIFIED,2024-04-17 12:57:44.852723
CUST001605,Oliver,Tank,1967-04-11,lgrover@example.com,5311524387,"93, Mukherjee Zila",Bangalore,GJ,VERIFIED,2025-02-11 09:25:15.418873
CUST001606,Chandani,Krishnamurthy,1988-07-27,ishwar99@example.com,5962438409,"H.No. 73, Wable Marg",Bangalore,MH,REJECTED,2026-01-02 19:39:35.758732
CUST001607,Sai,Bhargava,1969-03-21,dugalikshita@example.org,0318672075,"56/619, Rau Marg",Kolkata,GJ,REJECTED,2023-12-06 20:04:44.200630
CUST001608,Krisha,Andra,2006-10-24,chatura43@example.com,1026557647,"73/297, Mitra Chowk",Chennai,MH,VERIFIED,2025-06-26 14:52:31.735175
CUST001609,Daniel,Nazareth,1950-10-15,ansh23@example.org,9462147061,"053, Gala Road",Pune,KA,VERIFIED,2022-12-17 05:02:39.399932
CUST001610,Aadi,Swaminathan,1991-10-10,sahnimanthan@example.net,0961507106,"670, Bhargava Path",Pune,GJ,VERIFIED,2024-10-04 20:31:46.188620
CUST001611,Jagdish,Sharma,1988-09-24,msavant@example.com,1994670996,"61/22, Vaidya",Ahmedabad,MH,VERIFIED,2023-09-08 19:17:20.635465
CUST001612,Yochana,Suri,1982-01-05,upasna79@example.net,4375968686,"30/097, Nair Zila",Kolkata,DL,VERIFIED,2023-06-28 23:03:06.088584
CUST001613,Gaurangi,Pant,1951-07-23,tarakrajagopalan@example.com,1156781408,"49, Khatri Zila",Chennai,MH,VERIFIED,2023-08-22 20:17:52.081704
CUST001614,Osha,Nanda,1953-11-16,oliver31@example.com,3781319151,"00/47, Bava",Chennai,KA,VERIFIED,2024-05-23 15:25:38.099358
CUST001615,Dalaja,Manda,1985-05-04,palandhruv@example.com,9394278911,"H.No. 986, Sami Nagar",Bangalore,KA,VERIFIED,2023-10-28 09:56:51.347223
CUST001616,Elijah,Manne,1968-07-06,sanghvipooja@example.net,1177294206,"H.No. 85, Dube Circle",Kolkata,MH,VERIFIED,2025-11-14 19:24:06.184534
CUST001617,Advay,Kumer,1986-10-08,tsundaram@example.net,7240030315,"59, Saran Circle",Pune,TS,REJECTED,2023-09-24 10:52:32.736059
CUST001618,Max,Mukherjee,1986-01-21,qsaini@example.net,9495832519,"633, Desai Road",Kolkata,KA,REJECTED,2023-05-01 09:55:09.421918
CUST001619,Saanvi,Sunder,1991-01-29,ibhakta@example.com,2682395543,"H.No. 380, Dara Zila",Delhi,GJ,PENDING,2026-06-26 16:12:51.894301
CUST001620,Harinakshi,Sood,1974-02-22,harish51@example.org,5323750839,"H.No. 25, Kannan Street",Bangalore,TS,VERIFIED,2023-11-10 23:42:56.361001
CUST001621,Wahab,Krishnamurthy,1991-02-26,jayaramanikshita@example.net,9656280733,"45/580, Vasa Road",Kolkata,DL,VERIFIED,2023-03-18 05:53:07.619573
CUST001622,Brinda,Barman,1978-03-26,zilmilraghavan@example.org,5872937062,"08, Pillai Nagar",Ahmedabad,DL,VERIFIED,2023-04-20 20:23:24.124489
CUST001623,Kiaan,Deshpande,1974-11-17,fitanrege@example.com,0115327034,"H.No. 68, Sama Circle",Delhi,DL,PENDING,2024-01-05 09:09:29.457306
CUST001624,Vinaya,Chakraborty,1964-05-04,eyogi@example.org,5382898122,"53, Ramachandran Chowk",Kolkata,DL,REJECTED,2023-06-18 07:24:15.381372
CUST001625,Bhavya,Natarajan,1957-03-25,leela22@example.org,8346442996,"18, Basu Marg",Pune,MH,PENDING,2023-09-09 17:05:46.458228
CUST001626,Rachana,Jain,1985-09-25,harini10@example.com,8292162986,"57/10, Sama Ganj",Chennai,DL,PENDING,2026-03-22 02:39:55.589971
CUST001627,Advik,Parsa,1972-06-22,ojasvi25@example.net,9694123528,"88/860, Biswas Circle",Ahmedabad,WB,VERIFIED,2025-03-08 01:12:08.041030
